Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,GOOGL,TSLA,AAPL,GOOGL,TSLA,AAPL,GOOGL,TSLA,AAPL,GOOGL,TSLA,AAPL,GOOGL,TSLA
Date,,,,,,,,,,,,,,,
2024-06-25,208.59878540039062,183.5757293701172,187.35000610351562,210.90357646615678,183.8350820927234,187.97000122070312,208.13981549353107,178.97710832976765,182.00999450683594,208.67859169129048,179.17661159493576,184.39999389648438,56713900,23235600,63678300
2024-06-26,212.7693634033203,183.42611694335938,196.3699951171875,214.37573529051122,184.05455150601273,197.75999450683594,210.16524538059215,182.02956355953378,186.36000061035156,211.0233076661301,182.17920243340316,186.5399932861328,66213200,19839000,95737100
2024-06-27,213.61746215820312,184.95233154296875,197.4199981689453,215.25376527623442,185.59075113718478,198.72000122070312,211.8714063519454,183.56576327329066,194.0500030517578,214.2061287476001,183.72535675600184,195.1699981689453,49772700,18848900,72746500
2024-06-28,210.14527893066406,181.7003631591797,197.8800048828125,215.58300736088682,184.6730180950996,203.1999969482422,209.8260080950157,181.51084495311952,195.25999450683594,215.28368048569334,183.86501998647395,199.5500030517578,82542700,29156600,95438100
2024-07-01,216.261474609375,182.53829956054688,209.86000061035156,217.01975619065925,183.42610201051411,213.22999572753906,211.4423589537816,180.8524688449508,200.85000610351562,211.61197396968475,182.5781941243229,201.02000427246094,60402900,16006100,135691400
2024-07-02,219.77354431152344,184.7827606201172,231.25999450683594,219.88329699479613,185.111947877425,231.3000030517578,214.61519864650157,181.11183638621065,218.05999755859375,215.66281990345283,181.60063235393275,218.88999938964844,58046200,17372500,205047900
2024-07-03,221.0506591796875,185.36131286621094,246.38999938964844,221.0506591796875,185.63063541524275,248.35000610351562,218.53633465750286,183.54579820822966,234.25,219.50414962607874,184.39370608187988,234.55999755859375,37369800,10242100,166561500
2024-07-05,225.82984924316406,190.12953186035156,251.52000427246094,225.93960192344272,190.3888846005825,252.3699951171875,221.15041758535088,185.34137706531277,242.4600067138672,221.15041758535088,185.40122652681802,249.80999755859375,60412400,20967500,154501200
2024-07-08,227.30653381347656,188.56338500976562,252.94000244140625,227.33646497984205,189.70057035182427,259.44000244140625,222.74682662809306,187.31647058991524,244.57000732421875,226.57816816685514,189.43123257522205,247.7100067138672,59085900,21035900,157219600
2024-07-09,228.16458129882812,188.5135040283203,262.3299865722656,228.8829597417087,190.88763393734175,265.6099853515625,225.85979013808537,188.25415131046745,250.3000030517578,227.41627168952732,189.8402227880015,251.0,48076100,15121400,160210900
2024-07-10,232.4548797607422,190.70806884765625,263.260009765625,232.55466045949046,191.27666912067295,267.5899963378906,228.73329110826765,188.56338216630394,257.8599853515625,228.78318145764177,188.6830810780451,262.79998779296875,62627700,15952500,128519400
2024-07-11,227.05709838867188,185.1119384765625,241.02999877929688,231.86622690917008,190.38887371973013,271.0,225.26115227596378,184.62314253366378,239.64999389648438,230.86848076037649,189.38137232601392,263.29998779296875,64710600,25625800,221707300
2024-07-12,230.0203857421875,184.61317443847656,248.22999572753906,232.11565870158282,186.64813213816686,251.83999633789062,228.1645773343909,184.03460430299506,233.08999633789062,228.40404188598967,184.6231442745435,235.8000030517578,53046500,22898400,155955800
2024-07-15,233.87168884277344,186.06956481933594,252.63999938964844,236.69531224247876,187.7753505222774,265.6000061035156,232.5646438368613,184.46353836306906,251.72999572753906,235.94700263838575,184.46353836306906,255.97000122070312,62631300,16474000,146912900
2024-07-16,234.29075622558594,183.46600341796875,256.55999755859375,235.73748508570134,188.21424818283919,258.6199951171875,231.80636285277686,182.91735801356307,245.8000030517578,234.4703432233226,186.8975144333893,255.30999755859375,43234300,18290700,126332500
2024-07-17,228.3641357421875,180.5731658935547,248.5,230.93832254659503,183.09691950366312,258.4700012207031,226.12917896312734,179.4559202044025,246.17999267578125,228.9328431112231,182.5183493766844,252.72999572753906,57345900,20734100,115584800
2024-07-18,223.67471313476562,177.2513885498047,249.22999572753906,229.92061345724463,182.04951300513554,257.1400146484375,221.7690296564846,176.03439880682015,247.1999969482422,229.76097042757166,181.48091269947318,251.08999633789062,66034600,25315700,110869000
2024-07-19,223.80442810058594,177.22145080566406,239.1999969482422,226.28882140195597,179.84494831307,249.44000244140625,222.77675082247163,176.69276032578057,236.8300018310547,224.31328836166992,178.43844045927736,247.7899932861328,49151500,18881900,87403900
2024-07-22,223.45523071289062,181.22154235839844,251.50999450683594,227.26661302541467,182.24899856631816,253.2100067138672,222.58718122432802,179.78509459012787,243.75,226.4983442399413,180.1442065321955,244.2100067138672,48201800,24100300,101225400
2024-07-23,224.5028533935547,181.34124755859375,246.3800048828125,226.42851135969482,183.15676222347483,255.75999450683594,222.1781030613285,181.09186467964565,245.6300048828125,223.86429647317826,181.60061549421846,253.60000610351562,39960300,36352700,111928200
2024-07-24,218.04742431640625,172.20388793945312,215.99000549316406,224.29332459793014,175.75509806112905,225.99000549316406,216.64061389677994,171.39588976494113,214.7100067138672,223.4951246791964,173.1714948257791,225.4199981689453,61777600,49585200,167942900
2024-07-25,216.99981689453125,166.86708068847656,220.25,220.35224458682225,172.9919239516059,226.0,214.13627507494223,166.77730649977468,216.22999572753906,218.4365585703147,172.09415162233938,216.8000030517578,51391200,44852000,100636500
2024-07-26,217.46875,166.5877685546875,219.8000030517578,218.99530033853074,167.67507428919038,222.27999877929688,215.52313289555326,163.65502336750666,215.3300018310547,218.20707238174316,166.73739219847286,221.19000244140625,41601300,41336900,94604100
2024-07-29,217.7481231689453,169.1115264892578,232.10000610351562,218.80573164190093,170.00929881723164,234.27000427246094,215.26372979848315,167.57533456289457,224.6999969482422,216.47100932714253,168.41325743181997,224.89999389648438,36311800,20293800,129201800
2024-07-30,218.30685424804688,169.86964416503906,222.6199951171875,219.8334045947242,170.80732627515368,232.41000366210938,215.63288672795753,168.0242198953097,220.0,218.6959746261333,169.81977976349475,232.25,41643800,18959700,100560300
2024-07-31,221.5794677734375,171.11654663085938,232.07000732421875,223.3155515626994,173.81986369028056,234.67999267578125,220.13273889458495,169.59032465517112,226.7899932861328,220.94091084366266,172.81236235595543,227.89999389648438,50036300,25729100,67497000
2024-08-01,217.8678436279297,170.33848571777344,216.86000061035156,223.9740450176905,173.62037311276333,231.8699951171875,216.53086747941563,168.46313671318876,214.3300018310547,223.86429233538576,169.82975009576955,227.69000244140625,62501000,24531400,83861900
2024-08-02,219.3644561767578,166.24862670898438,207.6699981689453,225.0915242198944,168.09405110957144,216.1300048828125,217.21930817086155,164.2635332665733,205.77999877929688,218.65604975341137,166.02916853058215,214.8800048828125,105568600,29130100,82880100
2024-08-05,208.79833984375,158.85690307617188,198.8800048828125,213.0188017705649,164.02410932064197,203.8800048828125,195.55824424838744,154.54755937261288,182.0,198.64127617987643,155.11615967563407,185.22000122070312,119548600,53630700,100308800
2024-08-06,206.76292419433594,157.89927673339844,200.63999938964844,209.51671322927783,160.1736628779792,202.89999389648438,200.6168196653937,156.02392759895886,192.6699981689453,204.83728149035767,158.93671816371597,200.75,69660500,49004600,73783900
2024-08-07,209.34710693359375,158.54766845703125,191.75999450683594,213.15848935419993,162.57768925896593,203.49000549316406,205.9248296826355,158.07882740651024,191.47999572753906,206.43367474426563,160.8519639234384,200.77000427246094,63516400,25138600,71159800
2024-08-08,212.8292236328125,161.63003540039062,198.83999633789062,213.71721707569145,163.2859414220711,200.6999969482422,208.35932525259923,159.81453589918704,192.0399932861328,212.6296774525561,160.11378318649506,195.6999969482422,47161100,25578800,65033900
2024-08-09,215.7526397705078,163.2659912109375,200.0,216.29141600978787,163.38569012929312,200.8800048828125,211.4922593126285,158.66737003691415,195.11000061035156,211.62197118803232,159.61502198985195,197.0500030517578,42201600,28602300,58648300
2024-08-12,217.2909393310547,161.88938903808594,197.49000549316406,219.26875909808805,164.49294700024495,199.25999450683594,215.36306766380915,161.44050288346338,194.6699981689453,215.83255236617862,163.94431682299714,199.02000427246094,38028100,15895300,64044900
2024-08-13,221.02682495117188,163.75477600097656,207.8300018310547,221.646138683676,164.32336104553403,208.49000549316406,218.76929897291208,162.56771107111587,197.05999755859375,218.76929897291208,163.0066273700011,198.47000122070312,44155300,18551700,76247400
2024-08-14,221.47633361816406,159.97412109375,201.3800048828125,222.7848915052682,162.81709194492808,208.44000244140625,219.45854930599305,157.32069888325617,198.75,220.3276035510778,161.9991088123198,207.38999938964844,41960600,40591100,70250000
2024-08-15,224.47303771972656,160.90185546875,214.13999938964844,225.10235023777113,161.24101257094563,215.8800048828125,222.5151850202656,159.21602457337346,204.82000732421875,224.35317447515422,160.1038271180178,205.02000427246094,46414000,31524300,89848500
2024-08-16,225.80157470703125,162.55775451660156,216.1199951171875,226.5807162697698,164.65256172180474,219.8000030517578,223.40420315535758,160.7322698813447,210.8000030517578,223.67391069385005,161.0714269686932,211.14999389648438,44340200,24208600,88765100
2024-08-19,225.64175415039062,166.2585906982422,222.72000122070312,225.74165035068273,166.27854559224733,222.97999572753906,222.79488010428776,163.8545358782874,214.08999633789062,225.4719428035102,164.87202237680913,217.07000732421875,40687800,22416200,76435200
2024-08-20,226.2610626220703,166.76731872558594,221.10000610351562,226.92034094772856,168.2237214990038,228.22000122070312,225.20222998863,166.4082219766287,219.55999755859375,225.52188562847152,166.48801110675902,224.8800048828125,30299000,18341500,74001200
2024-08-21,226.15118408203125,165.44061279296875,223.27000427246094,227.7294495174454,166.43814433776538,224.66000366210938,224.80267685471037,164.26351765512456,218.86000061035156,226.2710625686077,164.74232853471239,222.6699981689453,34765500,22902000,70146000
2024-08-22,224.2832489013672,163.3956756591797,210.66000366210938,228.08905941841815,167.17631364571102,224.8000030517578,223.65393636981634,162.90687970594058,210.32000732421875,227.53966079897057,166.84712639815703,223.82000732421875,43695300,22493300,79514500
2024-08-23,226.5906982421875,165.211181640625,220.32000732421875,227.96918649391685,165.7697969111162,221.47999572753906,224.0834622297127,163.42560674236745,214.2100067138672,225.41200238324527,164.3134092732105,214.4600067138672,38677300,13955700,81525200
2024-08-26,226.93032836914062,165.74984741210938,213.2100067138672,227.03022456881217,167.13641566956838,219.08999633789062,223.64395069142014,164.05404680689762,211.00999450683594,226.5107917661563,165.96930557266754,218.75,30602200,14190400,59301200
2024-08-27,227.77938842773438,164.2734832763672,209.2100067138672,228.5984945445466,166.02914849168488,215.66000366210938,224.64283997153836,164.05404034557552,206.94000244140625,225.75162066501636,165.4306234917133,213.25,35934600,11821900,62821400
2024-08-28,226.2410888671875,162.44801330566406,205.75,229.6073802985885,165.19122497190503,211.83999633789062,225.4319662685897,161.13126439972936,202.58999633789062,227.6695099550691,164.63259453776357,209.72000122070312,38052200,16407400,64116400
2024-08-29,229.53746032714844,161.3806610107422,206.27999877929688,232.66402541964027,165.56032084961527,214.88999938964844,228.62847197635801,159.85443888061718,205.97000122070312,229.8471324488683,163.90441474074623,209.8000030517578,51906300,19699800,62308800
2024-08-30,228.7483367919922,162.97671508789062,214.11000061035156,230.14679214282077,163.2560227137605,214.57000732421875,227.23000295250677,161.2908842753107,207.02999877929688,229.93703146120657,162.21858134242328,208.6300048828125,52990800,22123800,63370600
2024-09-03,222.52517700195312,156.9715576171875,210.60000610351562,228.74832587928796,161.45047953659505,219.89999389648438,220.92692932694945,156.0937250254868,209.63999938964844,228.29882348382426,161.3207955706967,215.25999450683594,50190600,38945300,76714200
2024-09-04,220.6072998046875,156.06381225585938,219.41000366210938,221.53627045160738,158.60752082271256,222.22000122070312,217.24099295020864,155.57503152440304,210.57000732421875,221.4164072047842,156.2733005844292,210.58999633789062,43840200,19353800,80651800
2024-09-05,222.13560485839844,156.85186767578125,230.1699981689453,225.23218875186365,159.05640389536052,235.0,221.2765494057299,155.59496817105187,222.25,221.38642912323468,155.9141855757843,223.49000549316406,36615400,18688700,119355000
2024-09-06,220.57733154296875,150.54745483398438,210.72999572753906,224.99247224215048,157.44040127478374,233.60000610351562,219.5284824188554,150.17837304317212,210.50999450683594,223.7038813850335,156.91171078806016,232.60000610351562,48423000,37912100,112177000
2024-09-09,220.66722106933594,148.53976440429688,216.27000427246094,221.0268260349447,153.2243825181643,219.8699951171875,216.47183996524672,147.05146466034253,213.6699981689453,220.57732363843863,152.3354019943942,216.1999969482422,67180000,39260500,67443500
2024-09-10,219.86810302734375,148.4898223876953,226.1699981689453,221.23659254048482,151.0968351518263,226.39999389648438,216.49181271910507,148.17018139774882,218.63999938964844,218.67940838073807,150.27776654607942,220.07000732421875,51591000,31118800,78891100
2024-09-11,222.41529846191406,150.98695373535156,228.1300048828125,222.84481857216005,151.3265608410383,228.47000122070312,217.65053646391294,147.35112146407118,216.8000030517578,221.21662032032157,149.7483678165099,224.5500030517578,44587100,29607700,83548600
2024-09-12,222.52517700195312,154.51292419433594,229.80999755859375,223.30431855196207,154.64278025669208,231.4499969482422,219.57842214055833,152.4752509078758,223.8300018310547,222.25546946786713,153.623943613462,224.66000366210938,37498200,29695000,72020000
2024-09-13,222.25547790527344,157.27975463867188,230.2899932861328,223.7937787761964,158.19869964127616,232.6699981689453,221.66612995902517,155.0323303223496,226.32000732421875,223.33429284055268,155.25206445570748,228.0,36766600,29591200,59515100
2024-09-16,216.082275390625,157.87905883789062,226.77999877929688,216.98128020943747,158.06884377455685,229.9600067138672,213.6849038037586,156.42073870376782,223.52999877929688,216.302019591785,157.12991739820077,229.3000030517578,59357400,18379800,54323000
2024-09-17,216.55174255371094,159.1376190185547,227.8699951171875,216.6616222741377,160.36620665654814,234.57000732421875,214.26426595466958,158.1986926846348,226.5500030517578,215.51289221314667,158.83795940795798,229.4499969482422,45519300,20715600,66761600
2024-09-18,220.4474639892578,159.62705993652344,227.1999969482422,222.46524827574677,160.31627251867317,235.67999267578125,217.30091669603667,158.41845358227067,226.8800048828125,217.31091546092293,159.67700574881235,230.08999633789062,59894900,23677300,78010200
2024-09-19,228.61846923828125,161.9543914794922,243.9199981689453,229.56743739121873,163.602496564332,244.24000549316406,224.38313871157,161.15530422207948,232.1300048828125,224.74274368478322,163.52260155578028,234.0,66781300,26587700,102694600
2024-09-20,227.94920349121094,163.40272521972656,238.25,232.83382873595048,163.5425643438158,243.99000549316406,227.36983908638868,161.87447792027933,235.9199981689453,229.7172625160979,163.31283190595235,241.52000427246094,318679900,40896400,99879100
2024-09-23,226.2211151123047,161.6647186279297,250.0,229.19783588273827,165.30055091054933,250.0,225.56183678133013,161.4849167682097,241.9199981689453,227.09015412184934,164.16185660339156,242.61000061035156,54146000,24150900,86927200
2024-09-24,227.1201171875,162.1042022705078,254.27000427246094,229.09795215651428,163.03314552379246,257.19000244140625,225.48192014495527,160.50604310941137,249.0500030517578,228.39870925768025,162.84336059885683,254.0800018310547,43556100,23332100,88491000
2024-09-25,226.1212158203125,161.3051300048828,257.0199890136719,227.04020291666632,162.62361092925534,257.04998779296875,223.77380760174057,161.11534508030692,252.27999877929688,224.6827959331431,161.28514863352729,252.5399932861328,42308700,18869200,65034300
2024-09-26,227.26995849609375,162.543701171875,254.22000122070312,228.24887720276465,163.89216177797897,261.75,225.16227678839184,162.0942193836139,251.52999877929688,227.05019905798116,163.4526630547652,260.6000061035156,36636700,20319300,67142200
2024-09-27,227.53965759277344,163.76231384277344,260.4599914550781,229.26776733886913,165.51031051590132,260.70001220703125,227.05020584581527,162.44383284910126,254.1199951171875,228.20893469195548,162.6236194767887,257.3800048828125,34026000,21101300,70988100
2024-09-30,232.7439422607422,165.66014099121094,261.6300048828125,232.7439422607422,165.9597853581085,264.8599853515625,229.39761768078608,163.0730944402025,255.77000427246094,229.78718847660608,163.1330385549028,259.0400085449219,54541900,20413900,80705700
2024-10-01,225.96141052246094,166.79884338378906,258.0199890136719,229.3976172900359,168.9663574434244,263.9800109863281,223.49412373913023,164.39159857770997,248.52999877929688,229.2677705196639,167.49803900926474,262.6700134277344,63285000,28338100,87397600
2024-10-02,226.53077697753906,165.67013549804688,249.02000427246094,227.12012493395358,167.32823890222443,251.16000366210938,222.77491454853467,164.54142416704428,241.5,225.64175566026316,166.22949200998104,247.5500030517578,32880600,17760200,93983900
2024-10-03,225.42198181152344,165.67013549804688,240.66000366210938,226.56072831643584,166.4492413884297,249.7899932861328,223.0745736591087,163.73235383790225,237.80999755859375,224.8925655126969,164.22179840650557,244.47999572753906,34044200,15073100,80729200
2024-10-04,226.55075073242188,166.86875915527344,250.0800018310547,227.74942888869526,168.03741799352926,250.9600067138672,223.88368688105714,165.29056599793975,244.5800018310547,227.6495326914976,167.8676144263969,246.69000244140625,37245100,19047400,86573200
2024-10-07,221.4463653564453,162.79342651367188,240.8300018310547,225.44196936055414,168.2871304607625,249.8300018310547,221.08676038639473,162.56369407072728,240.6999969482422,224.25327473060864,167.52800594767675,249.0,39505400,22463100,68113300
2024-10-08,225.52188110351562,164.19183349609375,244.5,225.73164177618557,164.54142369438745,246.2100067138672,223.0046463373399,162.68355229004484,240.55999755859375,224.05349542674807,163.75233474045888,243.55999755859375,31855700,23072700,56303200
2024-10-09,229.28773498535156,161.67471313476562,241.0500030517578,229.49751090746852,164.65129754460094,247.42999267578125,224.58291968465133,159.5571448589351,239.50999450683594,224.9824739985636,163.26288934163853,243.82000732421875,33591100,31181800,66289500
2024-10-10,228.7882843017578,161.8944549560547,238.77000427246094,229.24778548023318,162.88332710504665,242.7899932861328,226.9203442604764,160.21637027061266,232.33999633789062,227.5296744960524,160.6858334406201,241.80999755859375,28183500,14144100,83087100
2024-10-11,227.2999267578125,163.05313110351562,217.8000030517578,229.15788323697032,163.7123639633056,223.33999633789062,227.09015084025384,161.05542066959453,214.3800048828125,229.04800351672907,161.94440120303656,220.1300048828125,31759200,15344300,142628900
2024-10-14,231.04580688476562,164.7711639404297,219.16000366210938,231.47532700331138,166.03969909717978,221.91000366210938,228.34877720356226,163.21293699316715,213.74000549316406,228.44865815944695,163.45266773305087,220.1300048828125,39882100,19016100,86291900
2024-10-15,233.59300231933594,165.27059936523438,219.57000732421875,237.22900130875718,167.48804403838992,224.25999450683594,232.11461788171079,164.44154766375664,217.1199951171875,233.3532605949055,165.6002081913426,220.00999450683594,64751400,20247200,62988800
2024-10-16,231.5252685546875,164.97093200683594,221.3300018310547,231.86489123072647,165.61019873881125,222.82000732421875,229.5873982094942,163.55255942155696,218.92999267578125,231.34547369396782,164.34164834019793,221.39999389648438,34082200,16406000,49632800
2024-10-17,231.89486694335938,162.74346923828125,220.88999938964844,233.59301088010824,166.179533539939,222.0800018310547,230.26666863657624,162.5736656844729,217.89999389648438,233.17345903647427,165.54026682623436,221.58999633789062,32993800,21453400,50791800
2024-10-18,234.74172973632812,163.23292541503906,220.6999969482422,235.9204255737285,164.52145724074808,222.27999877929688,233.75281228137578,162.89331828319396,219.22999572753906,235.9204255737285,163.0031929718876,220.7100067138672,46431500,19757700,49611900
2024-10-21,236.22010803222656,163.88218688964844,218.85000610351562,236.5897117727769,164.3116873279236,220.47999572753906,234.19234018879644,162.43383459552447,215.72999572753906,234.19234018879644,162.76345865438103,218.89999389648438,36254500,20946500,47329000
2024-10-22,235.60079956054688,164.95095825195312,217.97000122070312,235.96040454410334,165.5802419476502,218.22000122070312,232.3443876620224,162.79342721641044,215.25999450683594,233.6329632952546,162.79342721641044,217.30999755859375,38846600,16568100,43268700
2024-10-23,230.5063934326172,162.59365844726562,213.64999389648438,234.88158476901867,165.63018698109346,218.72000122070312,227.50969037853835,161.74462537741965,212.11000061035156,233.822752128634,164.57138759989343,217.1300048828125,52287000,18280500,80938900
2024-10-24,230.31661987304688,162.53372192382812,260.4800109863281,230.56634513279107,163.14302421507978,262.1199951171875,228.15898997077215,160.82567279873874,242.64999389648438,229.7272566761152,162.64359660721192,244.67999267578125,31109500,22412500,204491900
2024-10-25,231.1556854248047,165.080810546875,269.19000244140625,232.96369380669327,165.4004362996681,269.489990234375,229.3177112321018,163.2329222477887,255.32000732421875,229.4875225740561,163.48263605894513,256.010009765625,38802300,19828900,161611900
2024-10-28,233.14349365234375,166.52914428710938,262.510009765625,234.472033847566,168.55681917401554,273.5400085449219,232.29443692443334,163.76231104702376,262.239990234375,233.06359498314518,168.55681917401554,270.0,36087100,32138600,107653600
2024-10-29,233.41319274902344,169.48574829101562,259.5199890136719,234.07247106119948,170.18495914581706,264.9800109863281,232.06468555632105,166.89871690047832,255.50999450683594,232.84382710997653,167.5379836387061,264.510009765625,35417200,42169000,80521800
2024-10-30,229.8471221923828,174.26028442382812,257.54998779296875,233.21341362628857,181.8116272766613,263.3500061035156,229.29772360355057,173.86073320012326,255.82000732421875,232.35435817157438,180.47314972890098,258.0400085449219,47070900,68890800,53993600
2024-10-31,225.66172790527344,170.91412353515625,249.85000610351562,229.57741798472995,176.61759375547854,259.75,225.1223128313268,170.80424884729752,249.25,229.08795100904055,172.93181542068857,257.989990234375,64370100,44769000,66575300
2024-11-01,222.66502380371094,171.09390258789062,248.97999572753906,225.10234466312102,172.1227374784499,254.0,220.02792579428782,168.68667310994414,246.6300048828125,220.72715344034327,169.87531325104803,252.0399932861328,65276700,31796500,57544800
2024-11-04,221.76600646972656,169.0462646484375,242.83999633789062,222.54514803369162,170.53454918701203,248.89999389648438,219.46854635353304,167.81766174152193,238.8800048828125,220.74713841963055,169.7354619545759,244.55999755859375,44944500,21492700,68802400
2024-11-05,223.2044219970703,169.5457000732422,251.44000244140625,223.70387248945224,170.33478903527796,255.27999877929688,220.896963160989,168.64672117984685,246.2100067138672,221.5562414690178,169.2360421349021,247.33999633789062,28111300,18242100,69282500
2024-11-06,222.47523498535156,176.3079376220703,288.5299987792969,225.82155947797517,176.73745331219902,289.5899963378906,220.94691765378838,173.30138875645662,275.6199951171875,222.36535526416637,173.60104838470335,284.6700134277344,54561100,33695500,165228700
2024-11-07,227.22999572753906,180.5430908203125,296.9100036621094,227.629565273657,180.87271488977294,299.75,224.32320539488208,176.9871684826014,285.5199890136719,224.38313701629485,177.20691786224168,288.8900146484375,42137700,25352900,117309200
2024-11-08,226.9600067138672,178.14584350585938,321.2200012207031,228.66000366210938,180.69291225137096,328.7099914550781,226.41000366210938,177.87614831538193,297.6600036621094,227.1699981689453,180.44319843386418,299.1400146484375,38328800,22006200,204782800
2024-11-11,224.22999572753906,180.1435546875,350.0,225.6999969482422,180.3433226939525,358.6400146484375,221.5,178.26570189593804,336.0,225.0,178.37557658568522,346.29998779296875,42005600,17450400,210521600
2024-11-12,224.22999572753906,181.41207885742188,328.489990234375,225.58999633789062,182.28109325658866,345.8399963378906,223.36000061035156,179.18463600062077,323.30999755859375,224.5500030517578,179.61415166757834,342.739990234375,40398300,25134900,155726000
2024-11-13,225.1199951171875,178.67523193359375,330.239990234375,226.64999389648438,180.75285268181247,344.6000061035156,222.75999450683594,178.3356095653103,322.5,224.00999450683594,180.25342505699032,335.8500061035156,48566200,23184000,125405600
2024-11-14,228.22000122070312,175.37899780273438,311.17999267578125,228.8699951171875,178.6152941368307,329.9800109863281,225.0,174.12044573791286,310.3699951171875,225.02000427246094,178.0759037938209,327.69000244140625,44923900,31007500,120726100
2024-11-15,225.0,172.29254150390625,320.7200012207031,226.9199981689453,173.9406465119526,324.67999267578125,224.27000427246094,171.02399111342126,309.2200012207031,226.39999389648438,173.5311122159291,310.57000732421875,47923700,32504600,114440300
2024-11-18,228.02000427246094,175.0993194580078,338.739990234375,229.74000549316406,175.23915857623498,348.54998779296875,225.1699981689453,172.70205783527248,330.010009765625,225.25,173.2214668063966,340.7300109863281,44686000,20206600,126547500
2024-11-19,228.27999877929688,177.9160919189453,346.0,230.16000366210938,178.66523335503967,347.3800048828125,226.66000366210938,173.3613144261031,332.75,226.97999572753906,173.52113492372038,335.760009765625,36211800,23434900,88852500
2024-11-20,229.0,175.77853393554688,342.0299987792969,229.92999267578125,177.47658472831748,346.6000061035156,225.88999938964844,173.58105554247194,334.29998779296875,228.05999755859375,177.13697761802752,345.0,35169600,18997100,66340700
2024-11-21,228.52000427246094,167.4381103515625,339.6400146484375,230.16000366210938,173.93066947333787,347.989990234375,225.7100067138672,163.51260129552495,335.2799987792969,228.8800048828125,173.70092179220046,343.80999755859375,42108300,59734400,58011700
2024-11-22,229.8699951171875,164.57138061523438,352.55999755859375,230.72000122070312,166.26944668285782,361.5299987792969,228.05999755859375,163.7123645160949,337.70001220703125,228.05999755859375,165.66014438880168,341.0899963378906,38168300,38604600,89140700
2024-11-25,232.8699951171875,167.45806884765625,338.5899963378906,233.25,168.43695792128977,361.92999267578125,229.74000549316406,165.4204109377555,338.20001220703125,231.4600067138672,165.8998571680873,360.1400146484375,90152800,33135300,95890900
2024-11-26,235.05999755859375,168.9263916015625,338.2300109863281,235.57000732421875,169.62560245554164,346.9599914550781,233.3300018310547,167.38816125371517,335.6600036621094,233.3300018310547,167.43810706347386,341.0,45986200,20486700,62295900
2024-11-27,234.92999267578125,169.03627014160156,332.8900146484375,235.69000244140625,169.28598395476882,342.54998779296875,233.80999755859375,167.8276638210122,326.5899963378906,234.47000122070312,168.80653770105775,341.79998779296875,33498400,19266500,57896400
2024-11-29,237.3300018310547,168.756591796875,345.1600036621094,237.80999755859375,169.236038050321,345.45001220703125,233.97000122070312,166.96864760176737,334.6499938964844,234.80999755859375,168.30710998168675,336.0799865722656,28481400,14257200,37167600
2024-12-02,239.58999633789062,171.29368591308594,357.0899963378906,240.7899932861328,171.88300683066288,360.0,237.16000366210938,168.37703052095557,351.1499938964844,237.27000427246094,168.5767985152317,352.3800048828125,48137100,23789100,77986500
2024-12-03,242.64999389648438,171.1438446044922,351.4200134277344,242.75999450683594,172.4823069012363,355.69000244140625,238.89999389648438,170.65441531581507,348.20001220703125,239.80999755859375,171.29368202779142,351.79998779296875,38861000,22248700,58267200
2024-12-04,243.00999450683594,174.17037963867188,357.92999267578125,244.11000061035156,174.70976999200622,358.1000061035156,241.25,170.86417130279446,348.6000061035156,242.8699951171875,170.95406461457648,353.0,44383900,31615100,50810900
2024-12-05,243.0399932861328,172.44236755371094,369.489990234375,244.5399932861328,175.858450636237,375.42999267578125,242.1300048828125,172.13272486876673,359.5,243.99000549316406,175.15925501840792,359.8699951171875,40033900,21356200,81403600
2024-12-06,242.83999633789062,174.510009765625,389.2200012207031,244.6300048828125,174.8795813358406,389.489990234375,242.0800018310547,171.6632661685559,370.79998779296875,242.91000366210938,171.83306973436635,377.4200134277344,36870600,21462400,81455800
2024-12-09,246.75,175.3699951171875,389.7900085449219,247.24000549316406,176.25999450683594,404.79998779296875,241.75,173.64999389648438,378.010009765625,241.8300018310547,173.9600067138672,397.6099853515625,44649200,25389600,96359200
2024-12-10,247.77000427246094,185.1699981689453,400.989990234375,248.2100067138672,186.36000061035156,409.7300109863281,245.33999633789062,181.0500030517578,390.8500061035156,246.88999938964844,182.85000610351562,392.67999267578125,36914800,54813000,97563600
2024-12-11,246.49000549316406,195.39999389648438,424.7699890136719,250.8000030517578,195.61000061035156,424.8800048828125,246.25999450683594,184.85000610351562,402.3800048828125,247.9600067138672,185.30999755859375,409.70001220703125,45205800,67894100,104287600
2024-12-12,247.9600067138672,191.9600067138672,418.1000061035156,248.74000549316406,195.17999267578125,429.29998779296875,245.67999267578125,191.7100067138672,415.0,246.88999938964844,195.0,424.8399963378906,32777500,34817500,87752200
2024-12-13,248.1300048828125,189.82000732421875,436.2300109863281,249.2899932861328,192.72999572753906,436.29998779296875,246.24000549316406,189.63999938964844,415.7099914550781,247.82000732421875,191.00999450683594,420.0,33155300,25143500,89000200
2024-12-16,251.0399932861328,196.66000366210938,463.0199890136719,251.3800048828125,199.0,463.19000244140625,247.64999389648438,192.6199951171875,436.1499938964844,247.99000549316406,192.8699951171875,441.0899963378906,51694800,44934900,114083800
